timestamp,Non-Renewable,Renewable,price
2025-01-19T13:00+01:00,26622.22865,30466.50401,107.51
2025-01-19T14:00+01:00,27733.72683,24584.18674,116.81
2025-01-19T15:00+01:00,30109.38421,17592.29803,126.29
2025-01-19T16:00+01:00,31973.82525,13969.64094,140.15
2025-01-19T17:00+01:00,33139.89992,15346.48862,149.67
2025-01-19T18:00+01:00,33497.47036,16438.59044,159.04
2025-01-19T19:00+01:00,33909.23837,16398.97463,156.6
2025-01-19T20:00+01:00,34033.07145,15828.18818,149.06
2025-01-19T21:00+01:00,33483.71128,15102.77071,139.26
2025-01-19T22:00+01:00,33288.86107,14470.74772,130.99
2025-01-19T23:00+01:00,32400.82879,14054.54608,122.94
2025-01-20T00:00+01:00,30416.08142,13426.14012,122.27
2025-01-20T01:00+01:00,30201.47348,13017.87398,119.44
2025-01-20T02:00+01:00,30143.96947,12478.66589,116.56
2025-01-20T03:00+01:00,29972.55566,12142.27593,114.41
2025-01-20T04:00+01:00,30349.65455,11954.2821,115.45
2025-01-20T05:00+01:00,31664.12065,12030.83407,127.54
2025-01-20T06:00+01:00,35266.55801,12741.13633,161.71
2025-01-20T07:00+01:00,36914.75885,13228.11065,276.48
2025-01-20T08:00+01:00,37544.00398,14453.38946,431.99
2025-01-20T09:00+01:00,37256.29902,17946.858,291.7
2025-01-20T10:00+01:00,36427.0122,22106.64724,236.29
2025-01-20T11:00+01:00,36196.06801,24976.65562,187.48
2025-01-20T12:00+01:00,36187.94205,25150.6548,176
2025-01-20T13:00+01:00,36378.96006,22489.84729,171.39
2025-01-20T14:00+01:00,36684.82774,18359.26215,191.85
2025-01-20T15:00+01:00,37059.83474,14449.40078,277.17
2025-01-20T16:00+01:00,37862.82366,12194.07405,402.12
2025-01-20T17:00+01:00,38346.31944,12886.98697,583.4
2025-01-20T18:00+01:00,38299.02429,12828.97025,473.28
2025-01-20T19:00+01:00,37941.14424,13235.90901,295.57
2025-01-20T20:00+01:00,37041.99885,14042.75998,220
2025-01-20T21:00+01:00,35715.74163,14220.14886,170
2025-01-20T22:00+01:00,34817.79491,14305.22491,152.51
2025-01-20T23:00+01:00,34866.08613,14464.89855,137.98
2025-01-21T00:00+01:00,35441.20655,13941.53227,127.52
2025-01-21T01:00+01:00,35155.97262,14075.94108,121.65
2025-01-21T02:00+01:00,35048.53773,13853.059,116.67
2025-01-21T03:00+01:00,34820.0708,13798.26932,113.86
2025-01-21T04:00+01:00,35086.03815,13792.49648,113.54
2025-01-21T05:00+01:00,35499.13339,14186.18954,122.34
2025-01-21T06:00+01:00,36831.99366,14877.91834,142.2
2025-01-21T07:00+01:00,38398.26493,15988.8927,190.06
2025-01-21T08:00+01:00,38893.12937,16885.97119,248.32
2025-01-21T09:00+01:00,38692.81492,20072.58003,211.68
2025-01-21T10:00+01:00,37977.06562,24018.38789,198.05
2025-01-21T11:00+01:00,37255.73365,27644.15903,161.5
2025-01-21T12:00+01:00,37568.46687,28645.30987,147.44
2025-01-21T13:00+01:00,37428.36157,27346.3867,142.83
2025-01-21T14:00+01:00,37610.0965,23474.08799,150.05
2025-01-21T15:00+01:00,38608.07641,18207.15949,173.43
2025-01-21T16:00+01:00,39558.6663,14188.44902,212.13
2025-01-21T17:00+01:00,40060.88486,14323.5534,301.15
2025-01-21T18:00+01:00,40425.84875,14419.79933,251.93
2025-01-21T19:00+01:00,39938.12408,14866.34283,202.68
2025-01-21T20:00+01:00,39104.40386,15276.40909,174.84
2025-01-21T21:00+01:00,36907.15097,14877.38143,155.19
2025-01-21T22:00+01:00,36226.3079,14140.17885,138.6
2025-01-21T23:00+01:00,35634.46853,13611.37079,125.29
2025-01-22T00:00+01:00,35294.1054,13300.78896,128
2025-01-22T01:00+01:00,35003.4322,12707.74301,125.06
2025-01-22T02:00+01:00,35001.38961,12638.73749,122.22
2025-01-22T03:00+01:00,35068.48339,12857.57681,121.66
2025-01-22T04:00+01:00,35171.17071,13408.47476,123.16
2025-01-22T05:00+01:00,35759.05162,14207.08511,128.32
2025-01-22T06:00+01:00,37047.45385,15899.64216,156.92
2025-01-22T07:00+01:00,37571.45522,17559.23392,208.25
2025-01-22T08:00+01:00,38217.49403,19844.73484,238.6
2025-01-22T09:00+01:00,37442.16604,24536.64844,199.41
2025-01-22T10:00+01:00,36795.114,29039.44998,179.06
2025-01-22T11:00+01:00,36549.17422,31903.15782,172.94
2025-01-22T12:00+01:00,35977.83329,31789.14348,165
2025-01-22T13:00+01:00,36402.02006,29828.53415,170
2025-01-22T14:00+01:00,36576.18999,27003.55554,179.92
2025-01-22T15:00+01:00,37045.8481,25188.48363,195.67
2025-01-22T16:00+01:00,37344.85,25263.59588,199.04
2025-01-22T17:00+01:00,37404.99135,27504.93935,208.99
2025-01-22T18:00+01:00,37057.58097,28906.0887,180.43
2025-01-22T19:00+01:00,36433.21802,28838.02623,167.08
2025-01-22T20:00+01:00,34951.74075,28374.65387,134.49
2025-01-22T21:00+01:00,32235.3603,28256.53796,127.78
2025-01-22T22:00+01:00,29256.82464,27413.3416,128.09
2025-01-22T23:00+01:00,28007.32661,27216.27154,114.68
2025-01-23T00:00+01:00,26809.56888,27091.12383,113.7
2025-01-23T01:00+01:00,25690.85238,27312.99528,108.88
2025-01-23T02:00+01:00,25285.04921,28359.86143,105.58
2025-01-23T03:00+01:00,24730.60405,28866.24773,100.01
2025-01-23T04:00+01:00,25142.58211,29242.71775,97.59
2025-01-23T05:00+01:00,25506.30707,31430.80945,100.01
2025-01-23T06:00+01:00,26957.55183,34205.59146,106.41
2025-01-23T07:00+01:00,28213.60002,37398.04804,136.6
2025-01-23T08:00+01:00,29289.69113,39905.11323,159.03
2025-01-23T09:00+01:00,29298.46073,42186.41563,155.42
2025-01-23T10:00+01:00,29410.14168,44386.79055,130.94
2025-01-23T11:00+01:00,28709.48384,45906.61298,116.1
2025-01-23T12:00+01:00,26943.74502,48401.06894,94.93
2025-01-23T13:00+01:00,26082.86978,49015.74391,88.56
2025-01-23T14:00+01:00,25844.51692,47052.55039,85.86
2025-01-23T15:00+01:00,26460.53148,43033.64203,89.8
2025-01-23T16:00+01:00,27535.1933,40162.10142,89.87
2025-01-23T17:00+01:00,28790.67067,40064.28707,106.75
2025-01-23T18:00+01:00,29796.61993,40356.83845,112
2025-01-23T19:00+01:00,29124.72377,40617.93805,101.87
2025-01-23T20:00+01:00,26409.40425,41065.16877,86.36
2025-01-23T21:00+01:00,22837.04803,41093.10571,74.28
2025-01-23T22:00+01:00,21702.81709,39856.69577,75.68
2025-01-23T23:00+01:00,19629.29586,39459.01012,58.23
2025-01-24T00:00+01:00,17397.79365,38944.64381,69.03
2025-01-24T01:00+01:00,15870.57774,39456.77868,58.16
2025-01-24T02:00+01:00,15316.27038,40036.95563,45.05
2025-01-24T03:00+01:00,15373.51799,39417.44305,40.6
2025-01-24T04:00+01:00,15591.32261,38717.55109,50.17
2025-01-24T05:00+01:00,16154.80893,38357.97929,73.2
2025-01-24T06:00+01:00,18490.98273,40433.82694,85.44
2025-01-24T07:00+01:00,20523.475,41479.06827,109.16
2025-01-24T08:00+01:00,21218.87201,43968.11463,116.23
2025-01-24T09:00+01:00,20690.40048,47949.12584,96.34
2025-01-24T10:00+01:00,20020.02547,52670.13468,88.9
2025-01-24T11:00+01:00,19627.70419,55588.73054,78.44
2025-01-24T12:00+01:00,19074.55216,56536.6776,76.48
2025-01-24T13:00+01:00,18806.78347,55808.5538,74.69
2025-01-24T14:00+01:00,18341.78911,55337.37417,74.51
2025-01-24T15:00+01:00,19108.78798,52629.91837,74.51
2025-01-24T16:00+01:00,19449.67311,50959.85401,75.25
2025-01-24T17:00+01:00,20698.63003,50766.78678,83.02
2025-01-24T18:00+01:00,21574.31267,50187.47784,88.59
2025-01-24T19:00+01:00,21310.34235,48933.6636,91.78
2025-01-24T20:00+01:00,20504.92546,46475.98123,84.99
2025-01-24T21:00+01:00,19132.6306,43672.86413,80.79
2025-01-24T22:00+01:00,18389.96004,41291.90094,91.97
2025-01-24T23:00+01:00,17417.16867,39561.85158,86.29
2025-01-25T00:00+01:00,14871.96659,37580.08438,59.04
2025-01-25T01:00+01:00,13612.26681,36061.08221,64.96
2025-01-25T02:00+01:00,13062.70876,34480.33981,63.55
2025-01-25T03:00+01:00,12917.11629,33036.99239,67.17
2025-01-25T04:00+01:00,13532.28553,32922.48414,76.77
2025-01-25T05:00+01:00,13788.22019,33645.03077,76.89
2025-01-25T06:00+01:00,13709.90454,35310.53884,79.32
2025-01-25T07:00+01:00,13892.34737,36826.86362,76.89
2025-01-25T08:00+01:00,14639.81532,39268.74629,88.99
2025-01-25T09:00+01:00,15275.39476,41345.24634,87.31
2025-01-25T10:00+01:00,16034.73683,44863.95356,86.32
2025-01-25T11:00+01:00,16421.20185,47749.33166,88.15
2025-01-25T12:00+01:00,16394.04066,48678.67366,82.55
2025-01-25T13:00+01:00,16647.85765,46084.86506,81.98
2025-01-25T14:00+01:00,17573.77538,41711.75992,89
2025-01-25T15:00+01:00,19799.21604,33059.40651,111.07
2025-01-25T16:00+01:00,22743.29648,26246.30012,132.97
2025-01-25T17:00+01:00,24767.60569,23173.96718,145.85
2025-01-25T18:00+01:00,25684.59199,20364.43166,151
2025-01-25T19:00+01:00,26057.4026,18058.157,147.53
2025-01-25T20:00+01:00,26171.35657,16638.49261,137.6
2025-01-25T21:00+01:00,25944.94079,16233.03597,134.61
2025-01-25T22:00+01:00,25101.65034,15289.59193,132.26
2025-01-25T23:00+01:00,23884.76986,14635.63922,122.03
2025-01-26T00:00+01:00,22828.40987,14401.91665,126.21
2025-01-26T01:00+01:00,21915.88787,15442.13097,115.79
2025-01-26T02:00+01:00,20767.59986,16835.25346,111.3
2025-01-26T03:00+01:00,20214.01819,17453.45522,106.85
2025-01-26T04:00+01:00,20498.79051,18266.54712,105.43
2025-01-26T05:00+01:00,20795.87316,19536.20514,107.86
2025-01-26T06:00+01:00,20312.59382,21546.91632,110.6
2025-01-26T07:00+01:00,19874.92663,23169.54245,117.62
2025-01-26T08:00+01:00,20396.42129,23385.76631,124.17
2025-01-26T09:00+01:00,20736.44181,24471.51588,121.97
2025-01-26T10:00+01:00,20119.73347,27853.75224,105.51
2025-01-26T11:00+01:00,18904.01229,31421.44439,102.57
2025-01-26T12:00+01:00,18134.02075,32847.11066,96.73
2025-01-26T13:00+01:00,17540.61153,33030.30448,90.02
2025-01-26T14:00+01:00,17920.71195,30497.14495,92.52
2025-01-26T15:00+01:00,19328.42084,25581.0448,111.63
2025-01-26T16:00+01:00,21253.44744,21757.67972,125.92
2025-01-26T17:00+01:00,21900.539,22322.16697,132.77
2025-01-26T18:00+01:00,22049.15079,26385.49336,118.94
2025-01-26T19:00+01:00,21392.45932,30015.02634,90.32
2025-01-26T20:00+01:00,19747.21321,32695.4086,78.93
2025-01-26T21:00+01:00,15543.70778,35189.3949,68.26
2025-01-26T22:00+01:00,13963.5668,35998.50486,49.25
2025-01-26T23:00+01:00,13407.30814,37453.50872,23.89
2025-01-27T00:00+01:00,12841.73639,39065.71221,40.14
2025-01-27T01:00+01:00,12540.06755,39903.66577,35.26
2025-01-27T02:00+01:00,12226.32655,41000.54921,26.38
2025-01-27T03:00+01:00,12055.0136,42347.49669,14.07
2025-01-27T04:00+01:00,12328.75066,44476.40372,10.1
2025-01-27T05:00+01:00,13047.6543,47190.30518,21.52
2025-01-27T06:00+01:00,13434.23093,52163.67803,34.1
2025-01-27T07:00+01:00,15258.54234,52696.52206,56.99
2025-01-27T08:00+01:00,16499.40143,52569.3779,71.76
2025-01-27T09:00+01:00,16808.70703,52048.28018,62.96
2025-01-27T10:00+01:00,17328.08771,54191.44108,45.57
2025-01-27T11:00+01:00,16554.17457,55523.65358,40.11
2025-01-27T12:00+01:00,16332.41997,54409.84788,35.66
2025-01-27T13:00+01:00,16421.10191,53064.52693,38.37
2025-01-27T14:00+01:00,16462.64632,48378.7108,53.95
2025-01-27T15:00+01:00,17678.23053,44799.79614,86.79
2025-01-27T16:00+01:00,19333.90284,41134.71073,102.46
2025-01-27T17:00+01:00,20423.23852,41021.82216,118.56
2025-01-27T18:00+01:00,20621.94045,41583.30997,118.67
2025-01-27T19:00+01:00,20013.82763,42817.80903,100.05
2025-01-27T20:00+01:00,19327.12587,42873.05748,94.07
2025-01-27T21:00+01:00,17076.44808,42259.83839,85.08
2025-01-27T22:00+01:00,15947.37245,41559.09058,82.26
2025-01-27T23:00+01:00,14898.3024,40156.04834,69.28
2025-01-28T00:00+01:00,14511.38512,38353.51091,76.92
2025-01-28T01:00+01:00,14572.29224,37584.34326,71.53
2025-01-28T02:00+01:00,14642.85124,36043.14168,57.33
2025-01-28T03:00+01:00,14624.59314,34664.21668,69.28
2025-01-28T04:00+01:00,15643.37944,34006.27032,76.92
2025-01-28T05:00+01:00,17711.58342,34428.97915,77.59
2025-01-28T06:00+01:00,21344.2731,36888.78847,98.22
2025-01-28T07:00+01:00,23351.72278,36403.92276,125.45
2025-01-28T08:00+01:00,24195.79871,35340.2348,147.5
2025-01-28T09:00+01:00,23989.70371,34191.60347,135.3
2025-01-28T10:00+01:00,23489.8653,34791.33446,120.53
2025-01-28T11:00+01:00,23903.04991,34874.6384,116.34
2025-01-28T12:00+01:00,25213.3666,33703.9689,114.75
2025-01-28T13:00+01:00,25577.59706,31770.01829,117.39
2025-01-28T14:00+01:00,26452.87092,29950.06181,121.33
2025-01-28T15:00+01:00,26904.49079,28416.97149,139.91
2025-01-28T16:00+01:00,27208.00246,27345.41833,147
2025-01-28T17:00+01:00,27431.75896,28720.18795,149.6
2025-01-28T18:00+01:00,27572.11507,31789.97521,134.94
2025-01-28T19:00+01:00,26389.64388,34012.76624,128.9
2025-01-28T20:00+01:00,23600.2878,35423.41602,94.76
2025-01-28T21:00+01:00,21888.95922,36299.98709,87.26
2025-01-28T22:00+01:00,20742.70212,35741.32666,79.8
2025-01-28T23:00+01:00,18592.49926,35527.80883,64.43
2025-01-29T00:00+01:00,16581.01399,35932.49338,87.72
2025-01-29T01:00+01:00,15802.64801,35513.03898,83.39
2025-01-29T02:00+01:00,15457.30579,35045.41499,78.16
2025-01-29T03:00+01:00,15224.34188,35337.46087,75.64
2025-01-29T04:00+01:00,15793.19595,35770.22071,79.01
2025-01-29T05:00+01:00,17363.4151,35972.19831,86.98
2025-01-29T06:00+01:00,19762.73115,37300.57624,93.14
2025-01-29T07:00+01:00,22449.94943,37621.62037,141.42
2025-01-29T08:00+01:00,23576.91156,38678.08862,142.54
2025-01-29T09:00+01:00,23397.71048,42667.55055,130.45
2025-01-29T10:00+01:00,21416.00651,48141.4905,105.05
2025-01-29T11:00+01:00,18904.89481,52583.92362,89.25
2025-01-29T12:00+01:00,17506.601,56258.96139,85
2025-01-29T13:00+01:00,17764.76835,57627.12467,85.53
2025-01-29T14:00+01:00,18762.0419,55502.5297,87.67
2025-01-29T15:00+01:00,21823.29143,49553.35653,102.75
2025-01-29T16:00+01:00,25959.60694,41023.39832,132.66
2025-01-29T17:00+01:00,27205.42568,37445.28561,149.57
2025-01-29T18:00+01:00,27339.70799,36514.14678,150.09
2025-01-29T19:00+01:00,27698.78017,35691.83353,146.3
2025-01-29T20:00+01:00,27119.03236,35468.87019,131.95
2025-01-29T21:00+01:00,25794.6734,34382.17122,119.65
2025-01-29T22:00+01:00,24997.09099,32080.8665,111.99
2025-01-29T23:00+01:00,24006.55883,31033.43947,99.33
2025-01-30T00:00+01:00,22986.50513,30848.07651,92.41
2025-01-30T01:00+01:00,22629.19623,29938.28522,92.43
2025-01-30T02:00+01:00,22401.78304,28891.8458,93.33
2025-01-30T03:00+01:00,23052.83346,27731.44861,92.95
2025-01-30T04:00+01:00,23881.63679,26177.88149,92.43
2025-01-30T05:00+01:00,25398.76815,24538.34428,108.65
2025-01-30T06:00+01:00,28318.39092,23761.55497,139.83
2025-01-30T07:00+01:00,30838.4048,23494.46706,152.64
2025-01-30T08:00+01:00,31491.85948,23418.49939,160.3
2025-01-30T09:00+01:00,31477.55724,25444.578,151.51
2025-01-30T10:00+01:00,30669.96361,27240.45743,135.09
2025-01-30T11:00+01:00,29716.14516,29245.3315,123.25
2025-01-30T12:00+01:00,29139.23681,29300.90975,115.89
2025-01-30T13:00+01:00,29824.82501,27405.45289,113.3
2025-01-30T14:00+01:00,30575.68158,24922.27172,129.41
2025-01-30T15:00+01:00,31666.27439,21641.81249,153.22
2025-01-30T16:00+01:00,32327.85474,18570.99639,160.87
2025-01-30T17:00+01:00,32705.78147,18434.31436,180.36
2025-01-30T18:00+01:00,32686.02274,20324.46511,176.58
2025-01-30T19:00+01:00,32515.13652,22710.10231,161.28
2025-01-30T20:00+01:00,32078.21253,24441.47283,150.2
2025-01-30T21:00+01:00,30329.93368,24914.25895,134.17
2025-01-30T22:00+01:00,27572.54344,26122.40496,126.46
2025-01-30T23:00+01:00,25307.95073,25630.14047,120.2
2025-01-31T00:00+01:00,24732.26307,25509.30106,120
2025-01-31T01:00+01:00,24145.07204,26087.80152,117.08
2025-01-31T02:00+01:00,24004.37728,27094.94879,113.89
2025-01-31T03:00+01:00,24059.22598,27429.11142,113.12
2025-01-31T04:00+01:00,24583.70275,27561.17896,115.98
2025-01-31T05:00+01:00,25757.77009,27660.53618,120.74
2025-01-31T06:00+01:00,28496.7306,29141.00108,131.87
2025-01-31T07:00+01:00,31188.43512,29210.46188,157.97
2025-01-31T08:00+01:00,32603.7474,29634.05764,163.7
2025-01-31T09:00+01:00,32906.64761,32537.80681,154.82
2025-01-31T10:00+01:00,31138.17364,35858.4563,130.1
2025-01-31T11:00+01:00,30186.32265,38261.55721,126.2
2025-01-31T12:00+01:00,28714.07494,39080.9803,120.06
2025-01-31T13:00+01:00,27736.38928,36902.46946,121.19
2025-01-31T14:00+01:00,29930.44079,31549.95399,119.76
2025-01-31T15:00+01:00,32299.02645,24909.44814,149.87
2025-01-31T16:00+01:00,34254.33822,18981.08333,168.26
2025-01-31T17:00+01:00,34541.20334,16795.72181,185.26
2025-01-31T18:00+01:00,35053.78933,16712.00195,184.48
2025-01-31T19:00+01:00,34753.91463,16842.01899,178.99
2025-01-31T20:00+01:00,34452.26134,16248.71917,162.66
2025-01-31T21:00+01:00,33489.252,15517.91094,152.7
2025-01-31T22:00+01:00,31750.06197,14725.43979,144.31
2025-01-31T23:00+01:00,29891.62085,14181.58402,131.41
2025-02-01T00:00+01:00,28922.06796,14387.91375,136.93
2025-02-01T01:00+01:00,27960.48925,13993.44001,129.42
2025-02-01T02:00+01:00,27352.04522,13421.48799,124.24
2025-02-01T03:00+01:00,27092.49965,12927.52144,119.12
2025-02-01T04:00+01:00,26993.49314,12735.40279,118.86
2025-02-01T05:00+01:00,27210.43969,12328.81525,120.54
2025-02-01T06:00+01:00,27888.52197,12090.64354,127.1
2025-02-01T07:00+01:00,28500.41988,12430.88832,144.74
2025-02-01T08:00+01:00,28499.90662,14601.66887,153.46
2025-02-01T09:00+01:00,28345.05706,20910.11568,142.44
2025-02-01T10:00+01:00,27544.14159,26809.16983,128.4
2025-02-01T11:00+01:00,26608.05199,30989.93034,120.08
2025-02-01T12:00+01:00,26078.5986,32471.01895,110.29
2025-02-01T13:00+01:00,25659.38223,30734.82433,103.4
2025-02-01T14:00+01:00,26276.09091,26036.84684,113.7
2025-02-01T15:00+01:00,28657.31372,18705.7928,129.49
2025-02-01T16:00+01:00,30939.27151,12214.30079,154.43
2025-02-01T17:00+01:00,31722.82766,10659.41084,168.27
2025-02-01T18:00+01:00,31850.17574,11399.7775,167.51
2025-02-01T19:00+01:00,31707.53028,11731.98372,162.98
2025-02-01T20:00+01:00,31622.12708,11919.2939,156.6
2025-02-01T21:00+01:00,30751.47184,11704.44775,145.24
2025-02-01T22:00+01:00,30653.89631,11532.11626,141.73
2025-02-01T23:00+01:00,29645.49639,11463.91548,131.74
2025-02-02T00:00+01:00,28083.21581,11385.49435,133.26
2025-02-02T01:00+01:00,26571.47807,10861.59107,126.91
2025-02-02T02:00+01:00,26128.81954,10598.93796,122.99
2025-02-02T03:00+01:00,25930.27831,10386.20109,120.66
2025-02-02T04:00+01:00,26015.59378,10140.26778,122.34
2025-02-02T05:00+01:00,26311.55057,9713.32183,123.41
2025-02-02T06:00+01:00,26582.6857,9577.435654,128.09
2025-02-02T07:00+01:00,27213.78387,9909.519889,135.9
2025-02-02T08:00+01:00,27324.36761,12392.27577,137.3
2025-02-02T09:00+01:00,27214.5576,18994.39688,137.7
2025-02-02T10:00+01:00,26622.28995,25612.69555,130.04
2025-02-02T11:00+01:00,26041.97891,30294.10488,129.33
2025-02-02T12:00+01:00,25096.21605,31782.33023,122.24
2025-02-02T13:00+01:00,24743.32249,30283.73751,111.88
2025-02-02T14:00+01:00,25247.93941,25796.41349,116.42
2025-02-02T15:00+01:00,27640.38916,18318.01114,127.97
2025-02-02T16:00+01:00,30628.28622,10890.36096,151.21
2025-02-02T17:00+01:00,31413.70588,9118.312993,164.03
2025-02-02T18:00+01:00,31893.32362,9985.598457,172.49
2025-02-02T19:00+01:00,31943.88112,10367.47335,173.95
2025-02-02T20:00+01:00,31945.48925,9963.441819,165.5
2025-02-02T21:00+01:00,30970.46617,9686.352647,155.77
2025-02-02T22:00+01:00,29935.11327,9141.241576,148.44
2025-02-02T23:00+01:00,28853.81604,8740.080363,133.24
2025-02-03T00:00+01:00,28000.64848,8960.772994,129.54
2025-02-03T01:00+01:00,28102.46442,8929.829657,126.63
2025-02-03T02:00+01:00,27928.00644,8868.940072,124.72
2025-02-03T03:00+01:00,27682.98094,8847.55487,120.04
2025-02-03T04:00+01:00,28421.84928,9043.705448,123.24
2025-02-03T05:00+01:00,30699.30918,8907.933492,127.77
2025-02-03T06:00+01:00,34581.15395,9181.324664,159.18
2025-02-03T07:00+01:00,36405.4838,9612.054959,207.88
2025-02-03T08:00+01:00,36847.10266,11921.22466,243.23
2025-02-03T09:00+01:00,36543.67954,17237.57384,178.04
2025-02-03T10:00+01:00,34598.71077,23355.74966,149.95
2025-02-03T11:00+01:00,33034.15984,27611.14949,126.05
2025-02-03T12:00+01:00,31940.30962,29114.03092,117.27
2025-02-03T13:00+01:00,31413.67378,28556.08819,115.29
2025-02-03T14:00+01:00,32236.67023,25077.93471,124.18
2025-02-03T15:00+01:00,33918.08345,18772.4146,145.86
2025-02-03T16:00+01:00,35447.88404,12878.53899,170.71
2025-02-03T17:00+01:00,36980.16073,11830.78072,216
2025-02-03T18:00+01:00,37273.90896,13002.84814,200.73
2025-02-03T19:00+01:00,37032.5688,14537.07982,201.1
2025-02-03T20:00+01:00,35706.98807,14833.88543,167.74
2025-02-03T21:00+01:00,34925.52252,15166.79692,153
2025-02-03T22:00+01:00,33894.51064,15307.54833,144.23
2025-02-03T23:00+01:00,31931.55401,15258.99955,135.81
2025-02-04T00:00+01:00,30206.72172,15005.82165,132.4
2025-02-04T01:00+01:00,29797.61675,14886.42629,125.54
2025-02-04T02:00+01:00,29781.99472,15119.52387,123.18
2025-02-04T03:00+01:00,29668.47089,14943.5989,123.99
2025-02-04T04:00+01:00,30038.94533,15100.23085,123.25
2025-02-04T05:00+01:00,31384.7393,15323.09549,127.63
2025-02-04T06:00+01:00,34732.00458,16890.55345,155.42
2025-02-04T07:00+01:00,35709.10775,18756.07696,192.24
2025-02-04T08:00+01:00,35900.5181,21121.2207,211.99
2025-02-04T09:00+01:00,35119.57016,25004.21039,163.31
2025-02-04T10:00+01:00,33479.08765,28946.26785,136.53
2025-02-04T11:00+01:00,31361.93409,32092.90406,126.57
2025-02-04T12:00+01:00,30774.24073,33961.4892,116.89
2025-02-04T13:00+01:00,31617.79907,33973.6631,113.17
2025-02-04T14:00+01:00,32214.81159,31611.50099,120.09
2025-02-04T15:00+01:00,33490.91512,26734.41916,127.47
2025-02-04T16:00+01:00,34555.78634,21599.45062,164.81
2025-02-04T17:00+01:00,34940.61578,20955.60143,168.99
2025-02-04T18:00+01:00,35109.19787,23086.5956,175
2025-02-04T19:00+01:00,35073.11568,24287.85424,162.04
2025-02-04T20:00+01:00,34917.97828,24596.43899,145.01
2025-02-04T21:00+01:00,32913.09547,25185.27914,132.43
2025-02-04T22:00+01:00,30906.57614,24624.66354,129.42
2025-02-04T23:00+01:00,28589.92734,25214.22729,120.62
2025-02-05T00:00+01:00,28770.74069,26189.83163,113.34
2025-02-05T01:00+01:00,29123.02723,26390.92026,109.67
2025-02-05T02:00+01:00,28882.69912,27036.70255,109.4
2025-02-05T03:00+01:00,28595.23407,27600.42604,108.18
2025-02-05T04:00+01:00,29252.23769,27302.86158,115.17
2025-02-05T05:00+01:00,30572.60051,26440.85912,122.42
2025-02-05T06:00+01:00,33575.3177,26616.30317,139.81
2025-02-05T07:00+01:00,35411.36041,26215.64341,165.32
2025-02-05T08:00+01:00,35943.62965,25831.61486,180.81
2025-02-05T09:00+01:00,35407.81446,26715.43828,159.33
2025-02-05T10:00+01:00,33708.60457,27353.53667,132.19
2025-02-05T11:00+01:00,33646.09461,28545.36425,119.96
2025-02-05T12:00+01:00,33158.98119,29985.16048,115.46
2025-02-05T13:00+01:00,32759.09504,29935.2124,118.8
2025-02-05T14:00+01:00,33461.2474,27308.41102,128.85
2025-02-05T15:00+01:00,35240.27878,22702.75021,144.12
2025-02-05T16:00+01:00,36677.31281,17855.56658,160.58
2025-02-05T17:00+01:00,37801.09684,16272.83855,177.19
2025-02-05T18:00+01:00,38631.24002,15786.73772,189.9
2025-02-05T19:00+01:00,38522.42733,15455.35986,189.63
2025-02-05T20:00+01:00,36603.53171,14809.70085,170
2025-02-05T21:00+01:00,36069.90721,13975.70545,155.42
2025-02-05T22:00+01:00,35849.86548,13446.37128,143.7
2025-02-05T23:00+01:00,34195.96378,12631.88075,133.21
2025-02-06T00:00+01:00,33091.38615,11810.90315,133.67
2025-02-06T01:00+01:00,32544.45204,11279.69953,129.57
2025-02-06T02:00+01:00,32029.5094,10429.20649,125.87
2025-02-06T03:00+01:00,32217.00413,10003.0608,125
2025-02-06T04:00+01:00,32990.71284,9829.838431,125.01
2025-02-06T05:00+01:00,34668.96667,10205.74032,135.28
2025-02-06T06:00+01:00,36512.12022,10810.51081,156.12
2025-02-06T07:00+01:00,37416.59955,12053.39293,180.09
2025-02-06T08:00+01:00,37722.65597,13193.51526,219.42
2025-02-06T09:00+01:00,37579.19232,14735.36926,178.99
2025-02-06T10:00+01:00,37537.12452,16346.45354,160.14
2025-02-06T11:00+01:00,37430.65787,17452.47001,152.56
2025-02-06T12:00+01:00,37216.99808,18691.58541,147.89
2025-02-06T13:00+01:00,37111.36029,19166.68018,145.48
2025-02-06T14:00+01:00,37123.98979,19195.97094,137.79
2025-02-06T15:00+01:00,37216.96245,18044.78285,150.8
2025-02-06T16:00+01:00,37532.34261,18038.58291,164.89
2025-02-06T17:00+01:00,37732.43728,20446.52638,171.59
2025-02-06T18:00+01:00,37491.38774,23534.63774,170.48
2025-02-06T19:00+01:00,37463.79589,25695.61132,162.95
2025-02-06T20:00+01:00,36671.09895,26218.05231,141.33
2025-02-06T21:00+01:00,33340.39067,27017.53348,131.26
2025-02-06T22:00+01:00,31109.42011,27883.18398,134
2025-02-06T23:00+01:00,29033.17603,29677.98208,121.95
2025-02-07T00:00+01:00,28246.46304,31503.65695,126.05
2025-02-07T01:00+01:00,27035.4955,33906.98055,112.7
2025-02-07T02:00+01:00,26288.331,35359.88909,108.82
2025-02-07T03:00+01:00,25747.21482,37340.50301,105
2025-02-07T04:00+01:00,25334.12513,39229.319,104.81
2025-02-07T05:00+01:00,26088.53634,40639.88197,105.07
2025-02-07T06:00+01:00,27584.18492,42998.29499,112.39
2025-02-07T07:00+01:00,30054.00665,43623.65002,141.66
2025-02-07T08:00+01:00,30875.91524,45442.96272,164.21
